,Plot,Cell_type,Variant,STAT_type,vol_EC,surf_cell,vol_cell,k_IL_R1_f,k_IL_R1_b,k_A_R1_f,k_A_R1_b,IL0,A0,R10,Tf,dT,Result
49,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,6.95192796177559e-11,2.6688490478009883,100000,1.0,0.0035835453373366808
50,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,1.438449888287666e-10,2.6688490478009883,100000,1.0,0.001317176125404686
51,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,2.976351441631313e-10,2.6688490478009883,100000,1.0,0.0006226973674718249
52,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,6.158482110660255e-10,2.6688490478009883,100000,1.0,0.00029859314310187897
53,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,1.2742749857031322e-09,2.6688490478009883,100000,1.0,0.00014375724542574074
54,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,2.6366508987303554e-09,2.6688490478009883,100000,1.0,6.934809665655937e-05
55,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,5.455594781168515e-09,2.6688490478009883,100000,1.0,3.348535812324815e-05
56,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,1.1288378916846883e-08,2.6688490478009883,100000,1.0,1.6176209491312263e-05
57,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,2.3357214690901214e-08,2.6688490478009883,100000,1.0,7.816206900867178e-06
58,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,4.832930238571752e-08,2.6688490478009883,100000,1.0,3.777134653954788e-06
59,1,ACH-000552,93:60,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,631914.029193352,1.99223492590608e-06,6e-12,1e-07,2.6688490478009883,100000,1.0,1.8253729148964625e-06
60,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1e-13,2.6688490478009883,100000,1.0,0.05723935118697136
61,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,2.0691380811147902e-13,2.6688490478009883,100000,1.0,0.056557937425836605
62,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,4.2813323987193956e-13,2.6688490478009883,100000,1.0,0.055158524875474506
63,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,8.858667904100832e-13,2.6688490478009883,100000,1.0,0.05231002930545816
64,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1.8329807108324375e-12,2.6688490478009883,100000,1.0,0.04663524275372973
65,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,3.792690190732254e-12,2.6688490478009883,100000,1.0,0.03597556994547797
66,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,7.847599703514622e-12,2.6688490478009883,100000,1.0,0.019368098613667225
67,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1.6237767391887175e-11,2.6688490478009883,100000,1.0,0.005103728377523751
68,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,3.359818286283788e-11,2.6688490478009883,100000,1.0,0.001378236135095935
69,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,6.95192796177559e-11,2.6688490478009883,100000,1.0,0.0005842525685274652
70,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1.438449888287666e-10,2.6688490478009883,100000,1.0,0.00026692120883340455
71,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,2.976351441631313e-10,2.6688490478009883,100000,1.0,0.00012564918272689094
72,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,6.158482110660255e-10,2.6688490478009883,100000,1.0,5.9969259292510675e-05
73,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1.2742749857031322e-09,2.6688490478009883,100000,1.0,2.8809041096572327e-05
74,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,2.6366508987303554e-09,2.6688490478009883,100000,1.0,1.3882965501042213e-05
75,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,5.455594781168515e-09,2.6688490478009883,100000,1.0,6.700177056207534e-06
76,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1.1288378916846883e-08,2.6688490478009883,100000,1.0,3.2359659054805806e-06
77,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,2.3357214690901214e-08,2.6688490478009883,100000,1.0,1.5634103376635212e-06
78,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,4.832930238571752e-08,2.6688490478009883,100000,1.0,7.554663775650411e-07
79,1,ACH-000552,Mut,NO_STAT,1e-10,1.4e-08,3e-12,114591.068641552,0.005539899482119,3159570.14596676,1.99223492590608e-06,6e-12,1e-07,2.6688490478009883,100000,1.0,3.6508385647428275e-07
